,id,query,label,index,tokens
642,642,امتحان های در یک روز را لطفا جا به جا کنید.,4,642,"['امتحان\u200cهای', 'در', 'یک', 'روز', 'لطفا', 'جا', 'جا', 'کنید']"
643,643,معماری کجا برگزار میشه؟,2,643,"['معماری', 'کجا', 'برگزار', 'میشه']"
644,644,چند بار میتونم کتاب رو تمدید کنم؟,3,644,"['بار', 'میتونم', 'کتاب', 'تمدید', 'کنم']"
645,645,بخش کتاب های مرجع کتابخانه کجاست؟,3,645,"['بخش', 'کتاب\u200cهای', 'مرجع', 'کتابخانه', 'کجاست']"
646,646,آیا کلاس ها این ترم حضوری می شود؟,1,646,"['کلاس\u200cها', 'ترم', 'حضوری', 'می\u200cشود']"
647,647,لطفا همایش های بیشتری در حوزه های مختلف برگزار کنید.,4,647,"['لطفا', 'همایش\u200cهای', 'بیشتری', 'در', 'حوزه\u200cهای', 'مختلف', 'برگزار', 'کنید']"
648,648,چه زبان های برنامه نویسی ای روی کامپیوترهای سایت نصبه؟,3,648,"['زبان\u200cهای', 'برنامه', 'نویسی', 'ای', 'روی', 'کامپیوترهای', 'سایت', 'نصبه']"
649,649,افزایش وام دانشجویی برای رفاه بیشتر دانشجویان,4,649,"['افزایش', 'وام', 'دانشجویی', 'رفاه', 'بیشتر', 'دانشجویان']"
650,650,آیا کتابخانه کارت جدایی دارد؟,3,650,"['کتابخانه', 'کارت', 'جدایی', 'دارد']"
651,651,آموزش درست تر جواب دانشجو ها را بدند!,4,651,"['آموزش', 'درست\u200cتر', 'جواب', 'دانشجو\u200cها', 'بدند']"
652,652,محل آبخوری کجاست؟,2,652,"['محل', 'آبخوری', 'کجاست']"
653,653,کیفیت غذا را بالا ببرید.,4,653,"['کیفیت', 'غذا', 'بالا', 'ببرید']"
654,654,ما به خراب کردن لابی توسط دانشکده معترضیم.,4,654,"['خراب', 'کردن', 'لابی', 'توسط', 'دانشکده', 'معترضیم']"
655,655,کوچیکترین دانشکده کدومه؟,5,655,"['کوچیکترین', 'دانشکده', 'کدومه']"
656,656,جمعه ها دانشگاه باز است؟,2,656,"['جمعه\u200cها', 'دانشگاه', 'باز']"
657,657,سنوات تحصیلی چی هست ؟,1,657,"['سنوات', 'تحصیلی', 'چی']"
658,658,در چه بازه ای دانشجویان حق ورود به دانشکده را ندارند؟,2,658,"['در', 'بازه\u200cای', 'دانشجویان', 'حق', 'ورود', 'دانشکده', 'ندارند']"
659,659,چرا به لابی نمیرسید؟,4,659,"['لابی', 'نمیرسید']"
660,660,جریمه تاخیر تحویل کتاب چیه؟,3,660,"['جریمه', 'تاخیر', 'تحویل', 'کتاب']"
661,661,کتابخانه ی دانشکده کامپیوتر کجا وجود دارد؟,3,661,"['کتابخانه\u200cی', 'دانشکده', 'کامپیوتر', 'کجا', 'وجود', 'دارد']"
662,662,برای درخواست گواهی اشتغال به تحصیل باید پیش کی برم؟,2,662,"['درخواست', 'گواهی', 'اشتغال', 'تحصیل', 'باید', 'پیش', 'برم']"
663,663,کتاب هایی که از کتابخونه امانت گرفته می شوند تا کی باید برگردانده شوند؟,5,663,"['کتاب', 'هایی', 'که', 'کتابخونه', 'امانت', 'گرفته_می\u200cشوند', 'باید', 'برگردانده', 'شوند']"
664,664,حراست کل کجاست ؟,2,664,"['حراست', 'کل', 'کجاست']"
665,665,ناهار در چه بازه زمانی میتوان دریافت کرد ؟,5,665,"['ناهار', 'در', 'بازه', 'زمانی', 'میتوان', 'دریافت', 'کرد']"
666,666,سیستم عامل سیستم ها چیست؟,3,666,"['سیستم', 'عامل', 'سیستم\u200cها', 'چیست']"
667,667,میخوام به اتاق معاون آموزشی دانشکده بروم.,2,667,"['میخوام', 'اتاق', 'معاون', 'آموزشی', 'دانشکده', 'بروم']"
668,668,دستشویی کجا است؟,2,668,"['دستشویی', 'کجا']"
669,669,از کجا می تونم شماره های اداری رو پیدا کنم؟,2,669,"['کجا', 'می\u200cتونم', 'شماره\u200cهای', 'اداری', 'پیدا', 'کنم']"
670,670,تعداد دانشجویان دانشگاه چند نفر؟,2,670,"['تعداد', 'دانشجویان', 'دانشگاه', 'نفر']"
671,671,نحوه عضویت در کتابخونه.,3,671,"['نحوه', 'عضویت', 'در', 'کتابخونه']"
672,672,از چه ساعتی سالن مطالعه بازاست؟,3,672,"['ساعتی', 'سالن', 'مطالعه', 'بازاست']"
673,673,در آمفی تئاتر بوی بسیار بدی می آید.,4,673,"['در', 'آمفی', 'تئاتر', 'بوی', 'بسیار', 'بدی', 'می\u200cآید']"
674,674,زمین فوتبال دانشگاه کجاست؟,5,674,"['زمین', 'فوتبال', 'دانشگاه', 'کجاست']"
675,675,اساتید یکم بروز تر شوند,4,675,"['اساتید', 'یکم', 'بروز\u200cتر', 'شوند']"
676,676,بازه امتحانات بسیار کم است,4,676,"['بازه', 'امتحانات', 'بسیار', 'کم']"
677,677,دانشکده شب تا ساعت چند باز است؟,2,677,"['دانشکده', 'شب', 'ساعت', 'باز']"
678,678,کتاب الگوریتم دارید؟,3,678,"['کتاب', 'الگوریتم', 'دارید']"
679,679,پرتالم قفل شده است.,3,679,"['پرتالم', 'قفل', 'شده_است']"
680,680,میشه مدت زمان قرض یه کتاب رو تمدید کرد؟,3,680,"['میشه', 'مدت', 'زمان', 'قرض', 'یه', 'کتاب', 'تمدید', 'کرد']"
681,681,وضعیت معافیت از خدمت سربازی را کجا میتونم ببینم؟,1,681,"['وضعیت', 'معافیت', 'خدمت', 'سربازی', 'کجا', 'میتونم', 'ببینم']"
682,682,جمعه ها دانشکده بازه؟,2,682,"['جمعه\u200cها', 'دانشکده', 'بازه']"
683,683,نحوه استفاده از سایت دانشکده.,3,683,"['نحوه', 'استفاده', 'سایت', 'دانشکده']"
684,684,اساتید عمومی عوض نمیشوند؟,4,684,"['اساتید', 'عمومی', 'عوض', 'نمیشوند']"
685,685,محل لابی کجاست؟,2,685,"['محل', 'لابی', 'کجاست']"
686,686,برا عضوت در انجمن علمی کجا باید برم,2,686,"['برا', 'عضوت', 'در', 'انجمن', 'علمی', 'کجا', 'باید', 'برم']"
687,687,آموزش تیرانداز ی بازهم خواهیم داشت؟,2,687,"['آموزش', 'تیرانداز', 'ی', 'بازهم', 'خواهیم_داشت']"
688,688,امروز هوا برفی است یا بارانی؟,5,688,"['امروز', 'هوا', 'برفی', 'بارانی']"
689,689,کجا میزنه مدارکم کامله؟,1,689,"['کجا', 'میزنه', 'مدارکم', 'کامله']"
690,690,رمزم رو فراموش کردم چکار انجام؟,1,690,"['رمزم', 'فراموش', 'کردم', 'چکار', 'انجام']"
691,691,بوفه حقوق کجاست,2,691,"['بوفه', 'حقوق', 'کجاست']"
692,692,کدوم کلاس بزرکترین کلاس دانشکدس؟,2,692,"['کدوم', 'کلاس', 'بزرکترین', 'کلاس', 'دانشکدس']"
693,693,برای عضویت در کتابخانه حق عضویت لازم است؟,3,693,"['عضویت', 'در', 'کتابخانه', 'حق', 'عضویت', 'لازم']"
694,694,کجا کتاب ها را تحویل دهم؟,3,694,"['کجا', 'کتاب\u200cها', 'تحویل', 'دهم']"
695,695,بهتر است امتحان ها به صورت شفاهی باشد.,4,695,"['بهتر', 'امتحان\u200cها', 'صورت', 'شفاهی']"
696,696,دانشکده برق با دانشکده ما یک جا هستند؟,5,696,"['دانشکده', 'برق', 'دانشکده', 'یک', 'جا', 'هستند']"
697,697,خوراکی ها بوفه ی دانشکده تنوع کمی دارند,4,697,"['خوراکی\u200cها', 'بوفه\u200cی', 'دانشکده', 'تنوع', 'کمی', 'دارند']"
698,698,برای درس هوش کم ظرفیت دادن,1,698,"['درس', 'هوش', 'کم', 'ظرفیت', 'دادن']"
699,699,شرایط وام گرفتن چیه؟,1,699,"['شرایط', 'وام', 'گرفتن']"
700,700,چرا باید وسط امتحانات ددلاین داشته باشیم؟,4,700,"['باید', 'وسط', 'امتحانات', 'ددلاین', 'داشته_باشیم']"
701,701,پیش نیاز های هر درس را با چه کدی میتوان دید؟,1,701,"['پیش', 'نیاز\u200cهای', 'درس', 'کدی', 'میتوان', 'دید']"
702,702,امروز ترافیک سنگینی در اتوبان صدر بود.,5,702,"['امروز', 'ترافیک', 'سنگینی', 'در', 'اتوبان', 'صدر', 'بود']"
703,703,کجا میتوانم رییس دانشکده را ببینم؟,2,703,"['کجا', 'میتوانم', 'رییس', 'دانشکده', 'ببینم']"
704,704,کتابخانه کجاست؟,2,704,"['کتابخانه', 'کجاست']"
705,705,انجمن های دانشجویی کجا هستند؟,2,705,"['انجمن\u200cهای', 'دانشجویی', 'کجا', 'هستند']"
706,706,محدودیت های مشروطی چیست؟,1,706,"['محدودیت\u200cهای', 'مشروطی', 'چیست']"
707,707,نحوه استفاده از خوابگاه متاهلین چیست؟,2,707,"['نحوه', 'استفاده', 'خوابگاه', 'متاهلین', 'چیست']"
708,708,برای انتخاب واحد تابستون باید چیکار کنم؟,1,708,"['انتخاب', 'واحد', 'تابستون', 'باید', 'چیکار', 'کنم']"
709,709,ازمایشگاه کجاست,2,709,"['ازمایشگاه', 'کجاست']"
710,710,اتاق بازی دانشکده را دوباره بازگشایی کنید,4,710,"['اتاق', 'بازی', 'دانشکده', 'دوباره', 'بازگشایی', 'کنید']"
711,711,لابی را تعمیر کنید,4,711,"['لابی', 'تعمیر', 'کنید']"
712,712,چارت ورودی 1400 رو نشون بدید.,1,712,"['چارت', 'ورودی', '۱۴۰۰', 'نشون', 'بدید']"
713,713,من به نمره درس تحلیل طراحی سیستم ها اعتراض دارم.,1,713,"['نمره', 'درس', 'تحلیل', 'طراحی', 'سیستم\u200cها', 'اعتراض', 'دارم']"
714,714,چطوری نمره هام رو توی گلستان ببینم؟,1,714,"['چطوری', 'نمره', 'هام', 'گلستان', 'ببینم']"
715,715,انتخاب واحد تا کیه؟,1,715,"['انتخاب', 'واحد']"
716,716,تاسیس دانشگاه مربوط به چه سالی است ؟,2,716,"['تاسیس', 'دانشگاه', 'مربوط', 'سالی']"
717,717,خانه چند است؟,5,717,['خانه']
718,718,تاریخ شروع و پایان امتحانات چه روزهایی است؟,1,718,"['تاریخ', 'شروع', 'پایان', 'امتحانات', 'روزهایی']"
719,719,چند کتاب میتوان از کتابخانه به امانت گرفت؟,5,719,"['کتاب', 'میتوان', 'کتابخانه', 'امانت', 'گرفت']"
720,720,دانشکده تا چه,2,720,['دانشکده']
721,721,گنجایش بعضی کلاس ها کم است.,4,721,"['گنجایش', 'بعضی', 'کلاس\u200cها', 'کم']"
722,722,امکان استفاده از سایت در چه ساعاتی از روز فراهم میباشد ؟,3,722,"['امکان', 'استفاده', 'سایت', 'در', 'ساعاتی', 'روز', 'فراهم', 'میباشد']"
723,723,آموزش کامپیوتر کجا است؟,2,723,"['آموزش', 'کامپیوتر', 'کجا']"
724,724,سلف خوابگاه کجاس؟,2,724,"['سلف', 'خوابگاه', 'کجاس']"
725,725,شروع کلاس های ترم تابستان از چه تاریخی است؟,1,725,"['شروع', 'کلاس\u200cهای', 'ترم', 'تابستان', 'تاریخی']"
726,726,زمان رای گیری انجمن,2,726,"['زمان', 'رای', 'گیری', 'انجمن']"
727,727,تا حالا تابستون درس تخصصی ارائه شده ؟,1,727,"['حالا', 'تابستون', 'درس', 'تخصصی', 'ارائه', 'شده']"
728,728,همایش چه ساعتیه؟,2,728,"['همایش', 'ساعتیه']"
729,729,بعضی درس ها هیچ اهمیتی به تایم نهار نمیدهند و اون موقع کلاس برقرار میشه. اینو لطفا درست کنید.,4,729,"['بعضی', 'درس\u200cها', 'هیچ', 'اهمیتی', 'تایم', 'نهار', 'نمیدهند', 'موقع', 'کلاس', 'برقرار', 'میشه', 'اینو', 'لطفا', 'درست', 'کنید']"
730,730,چند کتاب به صورت همزمان میتوان از کتابخانه گرفت؟,3,730,"['کتاب', 'صورت', 'همزمان', 'میتوان', 'کتابخانه', 'گرفت']"
731,731,نظرسنجی های انجام شده توسط دانشجویان را تاثیر بدهید.,4,731,"['نظرسنجی\u200cهای', 'انجام', 'شده', 'توسط', 'دانشجویان', 'تاثیر', 'بدهید']"
732,732,یک شارژر در لابی پیدا کرده ام. آن را کجا بگذارم؟,2,732,"['یک', 'شارژر', 'در', 'لابی', 'پیدا', 'کرده\u200cام', 'کجا', 'بگذارم']"
733,733,بلند گو های آمفی تئاتر خراب شده اند.لطفا رسیدگی کنید,4,733,"['بلند', 'گو\u200cهای', 'آمفی', 'تئاتر', 'خراب', 'شده\u200cاند', 'لطفا', 'رسیدگی', 'کنید']"
734,734,آسانسور خراب شده است.,4,734,"['آسانسور', 'خراب', 'شده_است']"
735,735,اساتید به نتایج ارزشیابی اساتید در هر ترم اهمیت بدهند,4,735,"['اساتید', 'نتایج', 'ارزشیابی', 'اساتید', 'در', 'ترم', 'اهمیت', 'بدهند']"
736,736,امتحانات بسیار فشرده میباشند,4,736,"['امتحانات', 'بسیار', 'فشرده', 'میباشند']"
737,737,دانشکده پنجشنبه ها باز است؟,2,737,"['دانشکده', 'پنجشنبه\u200cها', 'باز']"
738,738,میتونم مهمان به خوابگاه بیاورم؟,5,738,"['میتونم', 'مهمان', 'خوابگاه', 'بیاورم']"
739,739,هوا چطوری است؟,5,739,"['هوا', 'چطوری']"
740,740,کتاب تاریخ تمدن اسلامی را کجا میتوانم پیدا کنم؟,3,740,"['کتاب', 'تاریخ', 'تمدن', 'اسلامی', 'کجا', 'میتوانم', 'پیدا', 'کنم']"
741,741,پرینت هم دارین؟,3,741,"['پرینت', 'هم', 'دارین']"
742,742,سرویس رایگان برای داخل دانشگاه بیارین.,4,742,"['سرویس', 'رایگان', 'داخل', 'دانشگاه', 'بیارین']"
743,743,دانشجویان بیمه می شوند؟,5,743,"['دانشجویان', 'بیمه', 'می\u200cشوند']"
